2020-03-02,Laurentides,0,0,0,0,0,6,0,0,0,,,,,,,,,,0
2020-03-02,Montérégie,0,0,0,0,0,22,0.00,0,0,,,,,,,,,,0
2020-03-03,Bas-Saint-Laurent,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-03,Saguenay–Lac-Saint-Jean,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-03,Capitale Nationale,0,0,0,0,0,13,0,0,0,,,,,,,,,,0
2020-03-03,Mauricie - Centre du Québec,0,0,0,0,0,3,0,0,0,,,,,,,,,,0
2020-03-03,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-03,Montréal,1,0,0,0,0,86,0.00,0,0,,,,,,,,,,0
2020-03-03,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-03,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-03,Côte-Nord,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-03,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-03,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-03,Chaudière-Appalaches,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-03,Laval,0,0,0,0,0,10,0.00,0,0,,,,,,,,,,0
2020-03-03,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-03,Laurentides,0,0,0,0,0,7,0.00,0,0,,,,,,,,,,0
2020-03-03,Montérégie,0,0,0,0,0,24,0.00,0,0,,,,,,,,,,0
2020-03-04,Bas-Saint-Laurent,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-04,Saguenay–Lac-Saint-Jean,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-04,Capitale Nationale,0,0,0,0,0,13,0,0,0,,,,,,,,,,0
2020-03-04,Mauricie - Centre du Québec,0,0,0,0,0,4,0.00,0,0,,,,,,,,,,0
2020-03-04,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-04,Montréal,1,0,0,0,0,95,0.00,0,0,,,,,,,,,,0
2020-03-04,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-04,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-04,Côte-Nord,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-04,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-04,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-04,Chaudière-Appalaches,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-04,Laval,0,0,0,0,0,10,0,0,0,,,,,,,,,,0
2020-03-04,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-04,Laurentides,0,0,0,0,0,7,0,0,0,,,,,,,,,,0
2020-03-04,Montérégie,0,0,0,0,0,25,0.00,0,0,,,,,,,,,,0
2020-03-05,Bas-Saint-Laurent,0,0,0,0,0,1,0.00,0,0,,,,,,,,,,0
2020-03-05,Saguenay–Lac-Saint-Jean,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-05,Capitale Nationale,0,0,0,0,0,18,0.00,0,0,,,,,,,,,,0
2020-03-05,Mauricie - Centre du Québec,0,0,0,0,0,7,0.00,0,0,,,,,,,,,,0
2020-03-05,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-05,Montréal,1,0,0,0,0,103,0.00,0,0,,,,,,,,,,0
2020-03-05,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-05,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-05,Côte-Nord,0,0,0,0,0,1,0.00,0,0,,,,,,,,,,0
2020-03-05,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-05,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-05,Chaudière-Appalaches,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-05,Laval,0,0,0,0,0,12,0.00,0,0,,,,,,,,,,0
2020-03-05,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-05,Laurentides,1,0,0,0,0,7,0,0,0,,,,,,,,,,0
2020-03-05,Montérégie,1,0,0,0,0,27,0.00,0,0,,,,,,,,,,0
2020-03-06,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-06,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0.00,0,0,,,,,,,,,,0
2020-03-06,Capitale Nationale,0,0,0,0,0,20,0.00,0,0,,,,,,,,,,0
2020-03-06,Mauricie - Centre du Québec,0,0,0,0,0,7,0.00,0,0,,,,,,,,,,0
2020-03-06,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-06,Montréal,1,0,0,0,0,114,0.00,0,0,,,,,,,,,,0
2020-03-06,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-06,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-06,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-06,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-06,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-06,Chaudière-Appalaches,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-06,Laval,0,0,0,0,0,14,0.00,0,0,,,,,,,,,,0
2020-03-06,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-06,Laurentides,1,0,0,0,0,9,0.00,0,0,,,,,,,,,,0
2020-03-06,Montérégie,1,0,0,0,0,30,0.00,0,0,,,,,,,,,,0
2020-03-07,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-07,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0,,,,,,,,,,0
2020-03-07,Capitale Nationale,0,0,0,0,0,20,0,0,0,,,,,,,,,,0
2020-03-07,Mauricie - Centre du Québec,0,0,0,0,0,9,0.00,0,0,,,,,,,,,,0
2020-03-07,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-07,Montréal,1,0,0,0,0,128,4.76,0,0,,,,,,,,,,0
2020-03-07,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-07,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-07,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-07,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-07,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-07,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0,,,,,,,,,,0
2020-03-07,Laval,0,0,0,0,0,14,0,0,0,,,,,,,,,,0
2020-03-07,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-07,Laurentides,1,0,0,0,0,27,0.00,0,0,,,,,,,,,,0
2020-03-07,Montérégie,1,0,0,0,0,35,0.00,0,0,,,,,,,,,,0
2020-03-08,Bas-Saint-Laurent,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-08,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0,,,,,,,,,,0
2020-03-08,Capitale Nationale,0,0,0,0,0,25,0.00,0,0,,,,,,,,,,0
2020-03-08,Mauricie - Centre du Québec,0,0,0,0,0,9,0,0,0,,,,,,,,,,0
2020-03-08,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-08,Montréal,1,0,0,0,0,138,0.00,0,0,,,,,,,,,,0
2020-03-08,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-08,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-08,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-08,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-08,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-08,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0,,,,,,,,,,0
2020-03-08,Laval,0,0,0,0,0,17,0.00,0,0,,,,,,,,,,0
2020-03-08,Lanaudière,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-08,Laurentides,1,0,0,0,0,36,0.00,0,0,,,,,,,,,,0
2020-03-08,Montérégie,1,0,0,0,0,38,0.00,0,0,,,,,,,,,,0
2020-03-09,Bas-Saint-Laurent,0,0,0,0,0,2,0.00,0,0,,,,,,,,,,0
2020-03-09,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0,,,,,,,,,,0
2020-03-09,Capitale Nationale,0,0,0,0,0,26,0.00,0,0,,,,,,,,,,0
2020-03-09,Mauricie - Centre du Québec,0,0,0,0,0,9,0.00,0,0,,,,,,,,,,0
2020-03-09,Estrie,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-09,Montréal,2,0,0,0,0,151,0.00,0,0,,,,,,,,,,0
2020-03-09,Outaouais,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-09,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-09,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-09,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-09,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-09,Chaudière-Appalaches,0,0,0,0,0,3,0,0,0,,,,,,,,,,0
2020-03-09,Laval,0,0,0,0,0,18,0.00,0,0,,,,,,,,,,0
2020-03-09,Lanaudière,0,0,0,0,0,5,0.00,0,0,,,,,,,,,,0
2020-03-09,Laurentides,1,0,0,0,0,43,0.00,0,0,,,,,,,,,,0
2020-03-09,Montérégie,1,0,0,0,0,39,0.00,0,0,,,,,,,,,,0
2020-03-10,Bas-Saint-Laurent,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-10,Saguenay–Lac-Saint-Jean,0,0,0,0,0,4,0,0,0,,,,,,,,,,0
2020-03-10,Capitale Nationale,0,0,0,0,0,30,0.00,0,0,,,,,,,,,,0
2020-03-10,Mauricie - Centre du Québec,0,0,0,0,0,12,0.00,0,0,,,,,,,,,,0
2020-03-10,Estrie,0,0,0,0,0,4,0.00,0,0,,,,,,,,,,0
2020-03-10,Montréal,3,0,0,0,0,176,0.00,0,0,,,,,,,,,,0
2020-03-10,Outaouais,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-10,Abitibi-Temiscamingue,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-10,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-10,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-10,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-10,Chaudière-Appalaches,0,0,0,0,0,5,0.00,0,0,,,,,,,,,,0
2020-03-10,Laval,0,0,0,0,0,19,0.00,0,0,,,,,,,,,,0
2020-03-10,Lanaudière,0,0,0,0,0,5,0.00,0,0,,,,,,,,,,0
2020-03-10,Laurentides,1,0,0,0,0,45,0.00,0,0,,,,,,,,,,0
2020-03-10,Montérégie,2,0,0,0,0,47,0.00,0,0,,,,,,,,,,0
2020-03-11,Bas-Saint-Laurent,0,0,0,0,0,4,0.00,0,0,,,,,,,,,,0
2020-03-11,Saguenay–Lac-Saint-Jean,0,0,0,0,0,9,0.00,0,0,,,,,,,,,,0
2020-03-11,Capitale Nationale,0,0,0,0,0,38,0.00,0,0,,,,,,,,,,0
2020-03-11,Mauricie - Centre du Québec,1,0,0,0,0,15,0.00,0,0,,,,,,,,,,0
2020-03-11,Estrie,1,0,0,0,0,4,0,0,0,,,,,,,,,,0
2020-03-11,Montréal,3,0,1,0,0,236,0.00,0,0,,,,,,,,,,0
2020-03-11,Outaouais,0,0,0,0,0,8,0.00,0,0,,,,,,,,,,0
2020-03-11,Abitibi-Temiscamingue,0,0,0,0,0,1,0.00,0,0,,,,,,,,,,0
2020-03-11,Côte-Nord,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-11,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-11,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-11,Chaudière-Appalaches,0,0,0,0,0,10,0.00,0,0,,,,,,,,,,0
2020-03-11,Laval,0,0,0,0,0,22,0.00,0,0,,,,,,,,,,0
2020-03-11,Lanaudière,0,0,0,0,0,5,0.00,0,0,,,,,,,,,,0
2020-03-11,Laurentides,1,0,0,0,0,49,0.00,0,0,,,,,,,,,,0
2020-03-11,Montérégie,2,0,0,0,0,60,0.00,0,0,,,,,,,,,,0
2020-03-12,Bas-Saint-Laurent,0,0,0,0,0,8,0.00,0,0,,,,,,,,,,0
2020-03-12,Saguenay–Lac-Saint-Jean,0,0,0,0,0,10,0.00,0,0,,,,,,,,,,0
2020-03-12,Capitale Nationale,0,0,0,0,0,50,0.00,0,0,,,,,,,,,,0
2020-03-12,Mauricie - Centre du Québec,1,0,0,0,0,19,0.00,0,0,,,,,,,,,,0
2020-03-12,Estrie,1,0,0,0,0,9,0.00,0,0,,,,,,,,,,0
2020-03-12,Montréal,3,0,1,0,0,308,2.22,0,0,,,,,,,,,,0
2020-03-12,Outaouais,0,0,0,0,0,12,0.00,0,0,,,,,,,,,,0
2020-03-12,Abitibi-Temiscamingue,0,0,0,0,0,2,0.00,0,0,,,,,,,,,,0
2020-03-12,Côte-Nord,0,0,0,0,0,2,0.00,0,0,,,,,,,,,,0
2020-03-12,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-12,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0.00,0,0,,,,,,,,,,0
2020-03-12,Chaudière-Appalaches,1,0,0,0,0,15,0.00,0,0,,,,,,,,,,0
2020-03-12,Laval,0,0,0,0,0,28,0.00,0,0,,,,,,,,,,0
2020-03-12,Lanaudière,0,0,0,0,0,14,0.00,0,0,,,,,,,,,,0
2020-03-12,Laurentides,1,0,0,0,0,74,0.00,0,0,,,,,,,,,,0
2020-03-12,Montérégie,2,0,0,0,0,86,0.00,0,0,,,,,,,,,,0
2020-03-13,Bas-Saint-Laurent,0,0,0,0,0,11,0.00,0,0,,,,,,,,,,0
2020-03-13,Saguenay–Lac-Saint-Jean,0,0,0,0,0,14,0.00,0,0,,,,,,,,,,0
2020-03-13,Capitale Nationale,0,0,0,0,0,61,0.00,0,0,,,,,,,,,,0
2020-03-13,Mauricie - Centre du Québec,1,0,0,0,0,37,0.00,0,0,,,,,,,,,,0
2020-03-13,Estrie,2,0,0,0,0,33,0.00,0,0,,,,,,,,,,0
2020-03-13,Montréal,7,0,1,0,0,387,1.00,0,0,,,,,,,,,,0
2020-03-13,Outaouais,0,0,0,0,0,16,0.00,0,0,,,,,,,,,,0
2020-03-13,Abitibi-Temiscamingue,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-13,Côte-Nord,0,0,0,0,0,2,0,0,0,,,,,,,,,,0
2020-03-13,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-13,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0,0,0,,,,,,,,,,0
2020-03-13,Chaudière-Appalaches,1,0,0,0,0,30,0.00,0,0,,,,,,,,,,0
2020-03-13,Laval,0,0,0,0,0,36,0.00,0,0,,,,,,,,,,0
2020-03-13,Lanaudière,0,0,0,0,0,30,0.00,0,0,,,,,,,,,,0
2020-03-13,Laurentides,2,0,0,0,0,101,0.00,0,0,,,,,,,,,,0
2020-03-13,Montérégie,4,0,0,0,0,157,1.23,0,0,,,,,,,,,,0
2020-03-14,Bas-Saint-Laurent,0,0,0,0,0,14,0.00,0,0,,,,,,,,,,0
2020-03-14,Saguenay–Lac-Saint-Jean,0,0,0,0,0,14,0,0,0,,,,,,,,,,0
2020-03-14,Capitale Nationale,0,0,0,0,0,117,0.00,0,0,,,,,,,,,,0
2020-03-14,Mauricie - Centre du Québec,1,0,0,0,0,47,0.00,0,0,,,,,,,,,,0
2020-03-14,Estrie,3,0,0,0,0,51,0.00,0,0,,,,,,,,,,0
2020-03-14,Montréal,8,0,1,0,0,427,1.54,0,0,,,,,,,,,,0
2020-03-14,Outaouais,0,0,0,0,0,25,0.00,0,0,,,,,,,,,,0
2020-03-14,Abitibi-Temiscamingue,0,0,0,0,0,6,0.00,0,0,,,,,,,,,,0
2020-03-14,Côte-Nord,0,0,0,0,0,3,0.00,0,0,,,,,,,,,,0
2020-03-14,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-14,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,1,0.00,0,0,,,,,,,,,,0
2020-03-14,Chaudière-Appalaches,1,0,0,0,0,43,0.00,0,0,,,,,,,,,,0
2020-03-14,Laval,0,0,0,0,0,38,0.00,0,0,,,,,,,,,,0
2020-03-14,Lanaudière,1,0,0,0,0,53,0.00,0,0,,,,,,,,,,0
2020-03-14,Laurentides,2,0,0,0,0,112,0.00,0,0,,,,,,,,,,0
2020-03-14,Montérégie,7,0,0,0,0,180,0.00,0,0,,,,,,,,,,0
2020-03-15,Bas-Saint-Laurent,0,0,0,0,0,20,0.00,0,0,,,,,,,,,,0
2020-03-15,Saguenay–Lac-Saint-Jean,0,0,0,0,0,18,0.00,0,0,,,,,,,,,,0
2020-03-15,Capitale Nationale,2,0,0,0,0,174,0.00,0,0,,,,,,,,,,0
2020-03-15,Mauricie - Centre du Québec,3,0,0,0,0,100,0.00,0,0,,,,,,,,,,0
2020-03-15,Estrie,4,0,0,0,0,65,0.00,0,0,,,,,,,,,,0
2020-03-15,Montréal,10,0,1,0,0,555,0.61,0,0,,,,,,,,,,0
2020-03-15,Outaouais,0,0,0,0,0,52,0.00,0,0,,,,,,,,,,0
2020-03-15,Abitibi-Temiscamingue,0,0,0,0,0,10,0.00,0,0,,,,,,,,,,0
2020-03-15,Côte-Nord,0,0,0,0,0,12,0.00,0,0,,,,,,,,,,0
2020-03-15,Nord-du-Québec,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
2020-03-15,Gaspésie-Îles-de-la-Madeleine,0,0,0,0,0,4,0.00,0,0,,,,,,,,,,0
2020-03-15,Chaudière-Appalaches,3,0,0,0,0,58,0.00,0,0,,,,,,,,,,0
2020-03-15,Laval,0,0,0,0,0,48,0.00,0,0,,,,,,,,,,0
2020-03-15,Lanaudière,2,0,0,0,0,94,0.00,0,0,,,,,,,,,,0
2020-03-15,Laurentides,3,0,0,0,0,140,0.00,0,0,,,,,,,,,,0
2020-03-15,Montérégie,9,0,0,0,0,306,0.00,0,0,,,,,,,,,,0
2020-03-16,Bas-Saint-Laurent,0,0,0,0,0,37,0.00,0,0,,,,,,,,,,0
2020-03-16,Saguenay–Lac-Saint-Jean,0,0,0,0,0,38,0.00,0,0,,,,,,,,,,0
2020-03-16,Capitale Nationale,2,0,0,0,0,208,0.00,0,0,,,,,,,,,,0
